,Label,Message
3865,nonfinancial,"Theoretically yeah, he could be able to come"
3866,nonfinancial,"Alright we're hooked up, where you guys at"
3867,nonfinancial,"not that I know of, most people up here are still out of town"
3868,nonfinancial,No let me do the math. Your not good at it.
3869,nonfinancial,Oh ok wait 4 me there... My lect havent finish
3870,nonfinancial,Yeah my usual guy's out of town but there're definitely people around I know
3871,nonfinancial,I am joining today formally.Pls keep praying.will talk later.
3872,nonfinancial,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."""
3873,nonfinancial,No. Did you multimedia message them or e-mail?
3874,nonfinancial,Okie but i scared u say i fat... Then u dun wan me already...
3875,nonfinancial,did u get that message
3876,nonfinancial,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
3877,nonfinancial,What you need. You have a person to give na.
3878,nonfinancial,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
3879,nonfinancial,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
3880,nonfinancial,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
3881,nonfinancial,Short But Cute: \Be a good person
3882,nonfinancial,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight"""
3883,nonfinancial,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
3884,nonfinancial,Like a personal sized or what
3885,nonfinancial,"Same, I'm at my great aunts anniversary party in tarpon springs"
3886,nonfinancial,Cab is available.they pick up and drop at door steps.
3887,nonfinancial,ok....take care.umma to you too...
3888,nonfinancial,Unlimited texts. Limited minutes.
3889,nonfinancial,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
3890,nonfinancial,No problem. We will be spending a lot of quality time together...
3891,nonfinancial,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM
3892,nonfinancial,Have you heard from this week?
3893,nonfinancial,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
3894,nonfinancial,Yes. Last  practice
3895,nonfinancial,tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
3896,nonfinancial,No. Thank you. You've been wonderful
3897,nonfinancial,Otherwise had part time job na-tuition..
3898,nonfinancial,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then... 
3899,nonfinancial,Okie
3900,nonfinancial,That depends. How would you like to be treated? :)
3901,nonfinancial,"Right on brah, see you later"
3902,nonfinancial,Waiting in e car 4 my mum lor. U leh? Reach home already?
3903,nonfinancial,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
3904,nonfinancial,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
3905,nonfinancial,Went fast asleep dear.take care.
3906,nonfinancial,No that just means you have a fat head
3907,nonfinancial,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
3908,nonfinancial,Serious? What like proper tongued her
3909,nonfinancial,She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
3910,nonfinancial,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
3911,nonfinancial,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
3912,nonfinancial,Yeah whatever lol
3913,nonfinancial,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
3914,nonfinancial,Ard 530 lor. I ok then message Ì_ lor.
3915,nonfinancial,Ok. C u then.
3916,nonfinancial,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
3917,nonfinancial,No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...
3918,nonfinancial,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
3919,nonfinancial,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk
3920,nonfinancial,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
3921,nonfinancial,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
3922,nonfinancial,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
3923,nonfinancial,How? Izzit still raining?
3924,nonfinancial,As if i wasn't having enough trouble sleeping.
3925,nonfinancial,I havent add Ì_ yet right.. 
3926,nonfinancial,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
3927,nonfinancial,Babe ? I lost you ... Will you try rebooting ?
3928,nonfinancial,Yes. Nigh you cant aha.
3929,nonfinancial,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
3930,nonfinancial,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.
3931,nonfinancial,Sos! Any amount i can get pls.
3932,nonfinancial,"Playin space poker, u?"
3933,nonfinancial,How come guoyang go n tell her? Then u told her?
3934,nonfinancial,You need to get up. Now.
3935,nonfinancial,They r giving a second chance to rahul dengra.
3936,nonfinancial,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
3937,nonfinancial,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
3938,nonfinancial,Y Ì_ wan to go there? C doctor?
3939,nonfinancial,Does daddy have a bb now.
3940,nonfinancial,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!"""
3941,nonfinancial,She's borderline but yeah whatever.
3942,nonfinancial,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
3943,nonfinancial,"Until 545 lor... Ya, can go 4 dinner together..."
3944,nonfinancial,I will be gentle princess! We will make sweet gentle love...
3945,nonfinancial,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
3946,nonfinancial,"Sorry, went to bed early, nightnight"
3947,nonfinancial,I like to think there's always the possibility of being in a pub later.
3948,nonfinancial,HMM yeah if your not too grooved out! And im looking forward to my pound special :)
3949,nonfinancial,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
3950,nonfinancial,Hi dude hw r u da realy mising u today
3951,nonfinancial,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
3952,nonfinancial,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
3953,nonfinancial,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
3954,nonfinancial,I knew it... U slept v late yest? Wake up so late...
3955,nonfinancial,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
3956,nonfinancial,Where is that one day training:-)
3957,nonfinancial,So i could kiss and feel you next to me...
3958,nonfinancial,Have a nice day my dear.
3959,nonfinancial,I sent lanre fakeye's Eckankar details to the mail box
3960,nonfinancial,Your dad is back in ph?
3961,nonfinancial,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"""
3962,nonfinancial,If you ask her or she say any please message.
3963,nonfinancial,"If e timing can, then i go w u lor..."
3964,nonfinancial,Love you aathi..love u lot..
3965,nonfinancial,I was just callin to say hi. Take care bruv!
3966,nonfinancial,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386
3967,nonfinancial,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
3968,nonfinancial,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
3969,nonfinancial,"That's the trouble with classes that go well - you're due a dodgey one ‰Û_ Expecting mine tomo! See you for recovery, same time, same place "
3970,nonfinancial,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
3971,nonfinancial,WOT U UP 2 J?
3972,nonfinancial,"Night night, see you tomorrow"
3973,nonfinancial,Roger that. We‰Û÷re probably going to rem in about 20
3974,nonfinancial,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
3975,nonfinancial,I wish u were here. I feel so alone
3976,nonfinancial,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
3977,nonfinancial,Reason is if the team budget is available at last they buy the unsold players for at base rate..
3978,nonfinancial,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
3979,nonfinancial,ringtoneking 84484
3980,nonfinancial,Huh i cant thk of more oredi how many pages do we have?
3981,nonfinancial,His frens go then he in lor. Not alone wif my mum n sis lor.
3982,nonfinancial,Nationwide auto centre (or something like that) on Newport road. I liked them there
3983,nonfinancial,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
3984,nonfinancial,"Whatever, juliana. Do whatever you want."
3985,nonfinancial,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
3986,nonfinancial,Ringtone Club: Gr8 new polys direct to your mobile every week !
3987,nonfinancial,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta."
3988,nonfinancial,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
3989,nonfinancial,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
3990,nonfinancial,I am on the way to ur home
3991,nonfinancial,"Dizzamn, aight I'll ask my suitemates when I get back"
3992,nonfinancial,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
3993,nonfinancial,I love to cuddle! I want to hold you in my strong arms right now...
3994,nonfinancial,R u in this continent?
3995,nonfinancial,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
3996,nonfinancial,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
3997,nonfinancial,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
3998,nonfinancial,K...k...when will you give treat?
3999,nonfinancial,"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
4000,nonfinancial,He's just gonna worry for nothing. And he won't give you money its no use.
4001,nonfinancial,Did you get any gift? This year i didnt get anything. So bad
4002,nonfinancial,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
4003,nonfinancial,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
4004,nonfinancial,", ow u dey.i paid 60,400thousad.i told  u would call . "
4005,nonfinancial,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx
4006,nonfinancial,I'm reaching home in 5 min.
4007,nonfinancial,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
4008,nonfinancial,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
4009,nonfinancial,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
4010,nonfinancial,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
4011,nonfinancial,Discussed with your mother ah?
4012,nonfinancial,Ok.
4013,nonfinancial,"Sorry, I can't text &amp; drive coherently, see you in twenty"
4014,nonfinancial,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
4015,nonfinancial,In which place i can get rooms cheap:-)
4016,nonfinancial,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.
4017,nonfinancial,"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\"""""
4018,nonfinancial,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
4019,nonfinancial,University of southern california.
4020,nonfinancial,We have to pick rayan macleran there.
4021,nonfinancial,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
4022,nonfinancial,Well. Balls. Time to make calls
4023,nonfinancial,Wat time Ì_ wan today?
4024,nonfinancial, &lt;#&gt;  in mca. But not conform.
4025,nonfinancial,Oh ok.. Wat's ur email?
4026,nonfinancial,"Yes, princess. Are you going to make me moan?"
4027,nonfinancial,Lol its ok I didn't remember til last nite
4028,nonfinancial,"[‰Û_] anyway, many good evenings to u! s"
4029,nonfinancial,"Cool, I'll text you in a few"
4030,nonfinancial,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
4031,nonfinancial,I'm very happy for you babe ! Woo hoo party on dude!
4032,nonfinancial,I am taking you for italian food. How about a pretty dress with no panties? :)
4033,nonfinancial,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
4034,nonfinancial,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
4035,nonfinancial,How are you holding up?
4036,nonfinancial,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
4037,nonfinancial,Hope you are not scared!
4038,nonfinancial,I cant pick the phone right now. Pls send a message
4039,nonfinancial,I'm at home n ready...
4040,nonfinancial,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
4041,nonfinancial,What time do u get out?
4042,nonfinancial,I am literally in bed and have been up for like  &lt;#&gt;  hours
4043,nonfinancial,"Yes, my reg is  Ciao!"
4044,nonfinancial,If You mean the website. Yes.
4045,nonfinancial,Win a å£1000 cash prize or a prize worth å£5000
4046,nonfinancial,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
4047,nonfinancial,Lol or I could just starve and lose a pound by the end of the day.
4048,nonfinancial,Yeah that's the impression I got
4049,nonfinancial,Ok ok take care. I can understand.
4050,nonfinancial,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
4051,nonfinancial,"Ya ok, then had dinner?"
4052,nonfinancial,I was slept that time.you there?
4053,nonfinancial,dont make ne plans for nxt wknd coz she wants us to come down then ok
4054,nonfinancial,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.
4055,nonfinancial,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
4056,nonfinancial,Noice. Text me when you're here
4057,nonfinancial,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
4058,nonfinancial,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP
4059,nonfinancial,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only å£1.50/week. SavaMob - offers mobile!"
4060,nonfinancial,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
4061,nonfinancial,Hi dear we saw dear. We both are happy. Where you my battery is low
4062,nonfinancial,How are you. Its been ages. How's abj
4063,nonfinancial,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!
4064,nonfinancial,Dont kick coco when he's down
4065,nonfinancial,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
4066,nonfinancial,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
4067,nonfinancial,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
4068,nonfinancial,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x
4069,nonfinancial,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
4070,nonfinancial,I've reached home n i bathe liao... U can call me now...
4071,nonfinancial,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
4072,nonfinancial,Was the actual exam harder than NBME
4073,nonfinancial,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
4074,nonfinancial,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
4075,nonfinancial,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
4076,nonfinancial,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
4077,nonfinancial,Gam gone after outstanding innings.
4078,nonfinancial,O i played smash bros  &lt;#&gt;  religiously.
4079,nonfinancial,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
4080,nonfinancial,Hurry home. Soup is DONE!
4081,nonfinancial,No no. I will check all rooms befor activities
4082,nonfinancial,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
4083,nonfinancial,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
4084,nonfinancial,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
4085,nonfinancial,Lemme know when you're here
4086,nonfinancial,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
4087,nonfinancial,He needs to stop going to bed and make with the fucking dealing
4088,nonfinancial,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
4089,nonfinancial,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
4090,nonfinancial,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj"
4091,nonfinancial,I remain unconvinced that this isn't an elaborate test of my willpower
4092,nonfinancial,"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng"""
4093,nonfinancial,how are you? I miss you!
4094,nonfinancial,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
4095,nonfinancial,"Hey , is * rite u put åÈ10 evey mnth is that all?"
4096,nonfinancial,i am going to bed now prin
4097,nonfinancial,I think just yourself ‰Û_Thanks and see you tomo
4098,nonfinancial,If u dun drive then how i go 2 sch.
4099,nonfinancial,I not at home now lei...
4100,nonfinancial,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd
4101,nonfinancial,Ok then i will come to ur home after half an hour
4102,nonfinancial,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
4103,nonfinancial,Do u hav any frnd by name ashwini in ur college?
4104,nonfinancial,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
4105,nonfinancial,K then 2marrow are you coming to class.
4106,nonfinancial,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
4107,nonfinancial,Pls send me your address sir.
4108,nonfinancial,I want to lick your pussy now...
4109,nonfinancial,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
4110,nonfinancial,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
4111,nonfinancial,"I'll see, but prolly yeah"
4112,nonfinancial,Thought we could go out for dinner. I'll treat you! Seem ok?
4113,nonfinancial,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
4114,nonfinancial,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
4115,nonfinancial,What you doing?how are you?
4116,nonfinancial,"Sure thing big man. i have hockey elections at 6, shouldn‰Û÷t go on longer than an hour though"
4117,nonfinancial,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
4118,nonfinancial,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
4119,nonfinancial,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
4120,nonfinancial,Yunny... I'm goin to be late
4121,nonfinancial,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
4122,nonfinancial,"Cool, want me to go to kappa or should I meet you outside mu"
4123,nonfinancial,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
4124,nonfinancial,May b approve panalam...but it should have more posts..
4125,nonfinancial,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
4126,nonfinancial,"Sorry, I'll call later"
4127,nonfinancial,I dont thnk its a wrong calling between us
4128,nonfinancial,Me i'm not workin. Once i get job...
4129,nonfinancial,And by when you're done I mean now
4130,nonfinancial,\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But
4131,nonfinancial,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
4132,nonfinancial,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
4133,nonfinancial,Is it your yahoo boys that bring in the perf? Or legal.
4134,nonfinancial,No need to say anything to me. I know i am an outsider
4135,nonfinancial,have you ever had one foot before?
4136,nonfinancial,Just got to  &lt;#&gt;
4137,nonfinancial,"Good! No, don‰Û÷t need any receipts‰ÛÓwell done! (‰Û_) Yes, please tell . What‰Û÷s her number, i could ring her"
4138,nonfinancial,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
4139,nonfinancial,Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?
4140,nonfinancial,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-)
4141,nonfinancial,Infact happy new year. How are you where are you when are we seeing
4142,nonfinancial,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
4143,nonfinancial,That's a shame! Maybe cld meet for few hrs tomo?
4144,nonfinancial,Lol I would but despite these cramps I like being a girl.
4145,nonfinancial,I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.
4146,nonfinancial,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
4147,nonfinancial,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
4148,nonfinancial,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
4149,nonfinancial,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
4150,nonfinancial,ÌÏ comin to fetch us oredi...
4151,nonfinancial,What's nannys address?
4152,nonfinancial,"URGENT!! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
4153,nonfinancial,Haf u eaten? Wat time u wan me 2 come?
4154,nonfinancial,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
4155,nonfinancial,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
4156,nonfinancial,This single single answers are we fighting? Plus i said am broke and you didnt reply
4157,nonfinancial,It certainly puts things into perspective when something like this happens
4158,nonfinancial,Now got tv 2 watch meh? U no work today?
4159,nonfinancial,i felt so...not any conveying reason.. Ese he... What about me?
4160,nonfinancial,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
4161,nonfinancial,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
4162,nonfinancial,I told that am coming on wednesday.
4163,nonfinancial,"Its ok, called mom instead have fun"
4164,nonfinancial,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
4165,nonfinancial,Well if I'm that desperate I'll just call armand again
4166,nonfinancial,Are you at work right now ?
4167,nonfinancial,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
4168,nonfinancial,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic
4169,nonfinancial,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
4170,nonfinancial,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
4171,nonfinancial,"Sorry, I'll call later"
4172,nonfinancial,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
4173,nonfinancial,And pls pls drink plenty plenty water
4174,nonfinancial,How are you doing. How's the queen. Are you going for the royal wedding
4175,nonfinancial,He's in lag. That's just the sad part but we keep in touch thanks to skype
4176,nonfinancial,Ok lor then we go tog lor...
4177,nonfinancial,Two teams waiting for some players
4178,nonfinancial,Can Ì_ send me a copy of da report?
4179,nonfinancial,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
4180,nonfinancial,"Ok da, i already planned. I wil pick you."
4181,nonfinancial,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
4182,nonfinancial,"Sorry, I'll call later in meeting"
4183,nonfinancial,I just really need shit before tomorrow and I know you won't be awake before like 6
4184,nonfinancial,I'm good. Have you registered to vote?
4185,nonfinancial,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
